YEAR,MO,DY,TS,QV2M,PRECTOTCORR
1994,7,22,29.43,19.71,2.35
1994,7,23,32.03,19.41,2.81
1994,7,24,32.54,19.53,3.09
1994,7,25,31.01,20.02,1.56
1994,7,26,30.92,19.9,0.94
1994,7,27,33.65,19.47,2.03
1994,7,28,31.31,20.57,2.51
1994,7,29,30.72,20.75,3.24
1994,7,30,31.66,19.47,2.94
1994,7,31,30.63,19.9,1.4
1994,8,1,33.01,20.02,0.83
1994,8,2,32.05,20.57,0.19
1994,8,3,31.15,19.59,3.85
1994,8,4,30.28,20.87,4.77
1994,8,5,30.97,19.96,1.25
1994,8,6,32.09,19.65,1.82
1994,8,7,32.58,19.47,2.43
1994,8,8,31.79,20.2,1.18
1994,8,9,32.51,19.23,0.79
1994,8,10,32.35,19.29,0.53
1994,8,11,30.98,19.9,1.37
1994,8,12,30.21,20.2,4.76
1994,8,13,29.92,20.2,3.46
1994,8,14,30.21,20.26,1.11
1994,8,15,32.36,19.78,3.51
1994,8,16,32.48,19.23,1.82
1994,8,17,32.12,18.74,0.35
1994,8,18,30.98,18.62,0.29
1994,8,19,32.78,18.86,1.18
1994,8,20,33.3,19.41,0.41
1994,8,21,34.58,19.23,0.39
1994,8,22,30.64,19.23,0.82
1994,8,23,30.6,19.59,2.97
1994,8,24,29.7,19.9,2.79
1994,8,25,29.8,19.53,2.64
1994,8,26,32.08,18.43,1.29
1994,8,27,31.65,18.37,1.53
1994,8,28,32.26,18.19,1.17
1994,8,29,32.22,18.55,0.31
1994,8,30,30.96,18.98,3.49
1994,8,31,29.62,20.02,4.03
1994,9,1,29.24,18.86,1.04
1994,9,2,30.78,18.43,0.53
1994,9,3,31.79,18.13,0.29
1994,9,4,31.44,18.01,0.9
1994,9,5,31.85,18.43,0.88
1994,9,6,31.64,19.35,4.19
1994,9,7,32.92,19.23,2.12
1994,9,8,33.12,18.86,0.36
1994,9,9,31.12,18.19,0.68
1994,9,10,30.4,18.74,1.52
1994,9,11,31.3,18.07,0.66
1994,9,12,32.26,18.31,4.9
1994,9,13,29.78,19.9,4.84
1994,9,14,29.45,19.53,1.78
1994,9,15,31.52,18.31,1.12
1994,9,16,30.12,18.55,0.63
1994,9,17,30.44,18.43,4.89
1994,9,18,31.0,18.55,2.32
1994,9,19,29.56,19.1,1.26
1994,9,20,29.12,17.21,3.67
1994,9,21,28.09,18.13,11.98
1994,9,22,30.14,15.87,4.1
1994,9,23,30.58,15.2,0.35
1994,9,24,30.87,13.24,0.01
1994,9,25,30.08,12.45,0.0
1994,9,26,29.41,11.66,0.0
1994,9,27,29.58,11.84,0.0
1994,9,28,29.98,11.54,0.0
1994,9,29,30.74,12.27,0.0
1994,9,30,31.4,12.82,0.0
1994,10,1,32.17,13.85,0.0
1994,10,2,31.98,15.14,0.02
1994,10,3,30.26,17.03,1.21
1994,10,4,30.32,16.91,4.05
1994,10,5,30.58,17.33,2.24
1994,10,6,29.01,17.46,1.91
1994,10,7,26.96,17.15,1.83
1994,10,8,27.51,17.27,6.42
1994,10,9,28.83,18.43,4.76
1994,10,10,29.23,16.11,1.56
1994,10,11,29.12,12.63,0.0
1994,10,12,28.69,12.27,0.73
1994,10,13,29.12,13.24,0.15
1994,10,14,29.1,12.51,0.12
1994,10,15,29.08,12.27,0.0
1994,10,16,28.31,9.77,0.0
1994,10,17,28.31,8.24,0.0
1994,10,18,28.51,8.54,0.0
1994,10,19,28.94,9.34,0.0
1994,10,20,28.94,10.44,0.0
1994,10,21,29.37,10.5,0.0
1994,10,22,29.15,10.99,0.46
1994,10,23,29.92,11.54,0.25
1994,10,24,30.71,11.9,0.02
1994,10,25,30.81,11.11,0.0
1994,10,26,29.82,9.4,0.0
1994,10,27,29.23,10.13,0.04
1994,10,28,29.4,10.31,0.14
1994,10,29,30.09,10.13,0.0
1994,10,30,28.68,9.16,0.0
1994,10,31,28.85,9.7,0.0
1994,11,1,27.95,11.05,0.95
1994,11,2,25.63,8.97,0.0
1994,11,3,27.48,8.42,0.01
1994,11,4,27.47,8.48,0.25
1994,11,5,26.82,7.2,0.0
1994,11,6,26.96,8.24,0.0
1994,11,7,27.23,8.91,0.0
1994,11,8,27.48,8.79,0.0
1994,11,9,28.05,9.4,0.0
1994,11,10,27.39,8.67,0.0
1994,11,11,27.38,8.0,0.0
1994,11,12,26.46,7.45,0.02
1994,11,13,26.44,7.26,0.05
1994,11,14,27.4,7.81,0.02
1994,11,15,25.91,8.06,0.61
1994,11,16,24.63,7.39,0.02
1994,11,17,24.62,7.63,0.0
1994,11,18,24.76,7.39,0.0
1994,11,19,24.26,7.26,0.0
1994,11,20,24.44,7.81,0.0
1994,11,21,24.92,8.0,0.0
1994,11,22,25.25,7.93,0.0
1994,11,23,25.29,7.93,0.3
1994,11,24,23.44,7.26,0.04
1994,11,25,23.57,7.32,0.02
1994,11,26,23.75,7.57,0.01
1994,11,27,22.73,6.29,0.0
1994,11,28,22.3,5.92,0.0
1994,11,29,22.13,5.31,0.0
1994,11,30,22.62,6.1,0.0
1994,12,1,22.72,7.14,0.1
1994,12,2,22.19,7.08,0.03
1994,12,3,22.31,6.77,0.0
1994,12,4,22.15,6.47,0.0
1994,12,5,21.96,5.62,0.0
1994,12,6,21.5,4.88,0.0
1994,12,7,20.46,4.58,0.0
1994,12,8,20.44,4.39,0.0
1994,12,9,20.71,4.52,0.0
1994,12,10,20.99,5.31,0.0
1994,12,11,21.08,5.49,0.0
1994,12,12,17.67,2.26,0.0
1994,12,13,16.11,2.14,0.0
1994,12,14,16.71,2.32,0.0
1994,12,15,17.19,2.62,0.0
1994,12,16,17.68,2.93,0.0
1994,12,17,18.03,3.48,0.0
1994,12,18,18.79,4.76,0.0
1994,12,19,19.44,4.03,0.0
1994,12,20,19.09,3.66,0.0
1994,12,21,19.04,4.15,0.0
1994,12,22,18.82,4.33,0.0
1994,12,23,19.23,4.76,0.0
1994,12,24,19.65,5.19,0.0
1994,12,25,19.31,3.97,0.0
1994,12,26,18.49,3.36,0.0
1994,12,27,19.04,4.15,0.0
1994,12,28,19.17,4.39,0.0
1994,12,29,19.23,3.91,0.0
1994,12,30,18.39,3.54,0.0
1994,12,31,18.89,3.85,0.0
1995,1,1,18.05,2.08,0.0
1995,1,2,15.66,1.53,0.0
1995,1,3,14.99,1.89,0.0
1995,1,4,16.36,4.15,0.0
1995,1,5,17.71,4.27,0.0
1995,1,6,20.03,4.03,0.0
1995,1,7,20.45,4.27,0.0
1995,1,8,19.65,4.33,0.0
1995,1,9,18.04,7.26,0.31
1995,1,10,19.85,8.73,2.39
1995,1,11,19.13,6.1,0.01
1995,1,12,16.92,5.55,0.11
1995,1,13,17.3,4.52,0.07
1995,1,14,16.82,3.54,0.2
1995,1,15,18.07,3.42,0.0
1995,1,16,19.87,5.19,0.0
1995,1,17,21.3,5.25,0.0
1995,1,18,20.4,5.0,0.0
1995,1,19,18.62,3.91,0.57
1995,1,20,17.73,3.42,0.0
1995,1,21,18.35,3.42,0.0
1995,1,22,17.15,3.23,0.0
1995,1,23,16.83,2.62,0.0
1995,1,24,15.92,2.08,0.0
1995,1,25,15.65,2.14,0.0
1995,1,26,16.99,2.81,0.0
1995,1,27,17.82,3.3,0.0
1995,1,28,18.42,2.81,0.0
1995,1,29,18.38,2.75,0.0
1995,1,30,19.51,3.72,0.0
1995,1,31,19.19,2.69,0.0
1995,2,1,19.97,2.44,0.0
1995,2,2,20.19,2.44,0.0
1995,2,3,19.65,2.38,0.0
1995,2,4,21.47,2.75,0.0
1995,2,5,18.6,6.41,0.29
1995,2,6,20.79,5.92,0.09
1995,2,7,19.95,2.69,0.08
1995,2,8,20.61,2.56,0.0
1995,2,9,20.83,3.3,0.0
1995,2,10,22.51,3.91,0.0
1995,2,11,22.8,4.46,0.01
1995,2,12,23.47,4.76,0.0
1995,2,13,24.71,4.88,0.0
1995,2,14,26.2,5.49,0.0
1995,2,15,27.26,6.77,0.09
1995,2,16,23.95,7.14,0.12
1995,2,17,21.88,3.91,2.59
1995,2,18,23.57,5.8,0.0
1995,2,19,24.44,6.1,1.2
1995,2,20,22.29,3.3,0.8
1995,2,21,22.55,3.78,0.0
1995,2,22,22.89,3.72,0.0
1995,2,23,24.99,7.69,0.06
1995,2,24,23.83,4.46,0.0
1995,2,25,20.54,3.36,2.56
1995,2,26,21.94,3.42,0.0
1995,2,27,23.88,4.09,0.0
1995,2,28,25.65,5.0,0.12
1995,3,1,24.39,4.52,1.2
1995,3,2,24.5,4.09,0.01
1995,3,3,25.67,4.58,0.0
1995,3,4,25.74,3.97,0.0
1995,3,5,25.9,3.48,0.0
1995,3,6,26.79,3.97,0.0
1995,3,7,26.7,4.7,0.32
1995,3,8,27.15,7.26,0.05
1995,3,9,26.47,7.81,0.12
1995,3,10,26.12,8.3,0.1
1995,3,11,25.87,10.38,0.15
1995,3,12,26.85,7.93,0.0
1995,3,13,24.54,2.93,0.07
1995,3,14,25.28,3.23,0.0
1995,3,15,26.8,3.6,0.0
1995,3,16,27.19,4.03,0.0
1995,3,17,29.19,6.23,0.0
1995,3,18,30.3,6.47,0.0
1995,3,19,29.8,4.94,0.0
1995,3,20,29.87,4.58,0.0
1995,3,21,30.19,4.64,0.0
1995,3,22,30.4,4.58,0.0
1995,3,23,30.76,4.09,0.0
1995,3,24,31.62,5.13,0.0
1995,3,25,32.67,5.8,0.0
1995,3,26,30.22,8.97,0.0
1995,3,27,31.3,5.92,0.0
1995,3,28,31.04,6.9,0.0
1995,3,29,30.51,7.26,4.17
1995,3,30,32.08,9.16,0.35
1995,3,31,31.44,8.42,0.84
1995,4,1,29.45,5.0,1.55
1995,4,2,29.98,4.03,0.0
1995,4,3,29.61,3.78,0.0
1995,4,4,30.21,3.85,0.0
1995,4,5,30.4,4.03,0.0
1995,4,6,31.05,4.88,0.01
1995,4,7,32.26,5.98,0.0
1995,4,8,32.15,6.59,0.09
1995,4,9,33.34,7.63,0.01
1995,4,10,34.23,9.09,0.0
1995,4,11,34.81,7.51,0.06
1995,4,12,34.43,6.84,0.12
1995,4,13,33.94,5.74,0.06
1995,4,14,32.12,3.85,0.49
1995,4,15,32.06,6.1,0.0
1995,4,16,34.37,8.24,0.0
1995,4,17,34.76,8.61,0.07
1995,4,18,34.8,8.42,0.0
1995,4,19,36.23,7.39,0.0
1995,4,20,35.62,5.37,0.0
1995,4,21,35.28,5.86,0.0
1995,4,22,34.45,6.16,0.1
1995,4,23,34.67,4.7,0.0
1995,4,24,35.62,6.23,0.0
1995,4,25,37.87,7.75,0.0
1995,4,26,38.15,10.93,0.0
1995,4,27,38.25,10.99,0.0
1995,4,28,37.59,9.95,0.03
1995,4,29,37.95,9.58,0.01
1995,4,30,37.87,8.91,0.0
1995,5,1,38.55,8.97,0.01
1995,5,2,38.98,10.13,0.05
1995,5,3,38.82,9.34,0.0
1995,5,4,39.06,9.34,0.0
1995,5,5,39.05,9.16,0.0
1995,5,6,39.98,11.72,0.01
1995,5,7,39.96,12.39,0.0
1995,5,8,36.65,12.63,0.03
1995,5,9,34.9,13.85,0.26
1995,5,10,34.5,12.82,0.05
1995,5,11,32.21,13.55,0.24
1995,5,12,31.62,16.6,1.4
1995,5,13,34.19,16.85,0.16
1995,5,14,33.05,17.09,0.29
1995,5,15,30.64,18.8,1.15
1995,5,16,29.42,18.98,4.14
1995,5,17,32.15,17.88,6.64
1995,5,18,33.96,15.87,3.15
1995,5,19,36.06,12.82,0.14
1995,5,20,36.83,15.38,0.0
1995,5,21,37.57,14.34,0.45
1995,5,22,36.59,12.57,1.06
1995,5,23,37.83,14.77,0.0
1995,5,24,38.44,14.4,0.05
1995,5,25,37.8,13.06,0.35
1995,5,26,38.53,12.02,0.01
1995,5,27,38.9,13.0,0.14
1995,5,28,37.62,12.88,0.0
1995,5,29,36.08,16.78,0.02
1995,5,30,36.05,16.72,0.21
1995,5,31,37.75,16.42,0.19
1995,6,1,38.01,15.99,0.0
1995,6,2,37.94,17.03,0.01
1995,6,3,36.35,18.19,0.13
1995,6,4,36.3,17.64,0.13
1995,6,5,36.41,17.21,0.14
1995,6,6,36.33,17.88,3.05
1995,6,7,33.64,19.84,2.24
1995,6,8,32.23,20.57,4.08
1995,6,9,30.88,21.61,2.69
1995,6,10,34.75,19.35,0.1
1995,6,11,34.1,18.31,0.55
1995,6,12,33.55,19.17,6.53
1995,6,13,31.78,19.84,13.49
1995,6,14,33.97,18.68,0.4
1995,6,15,35.39,18.8,0.15
1995,6,16,34.31,19.71,0.11
1995,6,17,32.5,20.2,6.55
1995,6,18,31.47,20.51,3.02
1995,6,19,30.67,20.45,6.75
1995,6,20,31.02,19.9,6.12
1995,6,21,31.08,19.35,6.37
1995,6,22,28.77,19.9,4.98
1995,6,23,31.33,19.29,1.24
1995,6,24,30.4,19.35,3.52
1995,6,25,31.83,19.47,5.34
1995,6,26,32.82,19.04,0.84
1995,6,27,33.57,18.74,6.28
1995,6,28,31.42,19.96,5.83
1995,6,29,31.51,20.63,0.23
1995,6,30,31.62,20.32,0.29
1995,7,1,31.96,21.18,0.96
1995,7,2,32.12,20.63,1.73
1995,7,3,30.7,20.02,5.47
1995,7,4,31.69,19.96,4.38
1995,7,5,29.17,21.06,17.63
1995,7,6,30.09,20.51,19.44
1995,7,7,30.91,20.14,3.07
1995,7,8,31.02,20.57,1.41
1995,7,9,30.61,20.39,1.09
1995,7,10,29.55,20.02,3.33
1995,7,11,29.96,19.53,3.63
1995,7,12,31.19,19.71,1.25
1995,7,13,30.65,20.32,0.62
1995,7,14,30.54,20.69,2.35
1995,7,15,30.48,20.51,1.17
1995,7,16,30.26,20.14,3.93
1995,7,17,30.76,20.69,4.09
1995,7,18,29.22,21.73,2.18
1995,7,19,29.48,20.26,4.58
1995,7,20,29.26,20.08,4.04
1995,7,21,29.6,19.84,2.09
1995,7,22,29.29,20.02,1.59
1995,7,23,29.5,19.17,1.8
1995,7,24,31.07,19.29,2.16
1995,7,25,31.71,19.04,0.76
1995,7,26,31.98,20.02,0.3
1995,7,27,30.26,20.2,1.83
1995,7,28,31.62,19.78,2.57
1995,7,29,31.84,19.78,0.68
1995,7,30,31.19,19.04,0.16
1995,7,31,32.51,19.9,0.91
1995,8,1,32.45,19.9,4.63
1995,8,2,31.23,19.53,2.71
1995,8,3,30.54,19.47,3.49
1995,8,4,28.85,19.53,8.53
1995,8,5,30.06,20.94,16.45
1995,8,6,30.67,21.06,7.06
1995,8,7,30.44,20.69,2.3
1995,8,8,29.81,20.69,1.87
1995,8,9,30.64,19.78,2.51
1995,8,10,31.18,19.59,0.84
1995,8,11,29.9,19.65,0.29
1995,8,12,28.91,20.63,6.49
1995,8,13,27.62,20.75,17.75
1995,8,14,29.16,20.14,15.31
1995,8,15,29.24,20.63,11.54
1995,8,16,28.25,20.08,6.9
1995,8,17,27.89,20.45,1.64
1995,8,18,27.81,20.69,4.93
1995,8,19,29.18,20.45,4.15
1995,8,20,28.26,20.94,1.9
1995,8,21,29.02,20.32,3.67
1995,8,22,29.51,20.02,6.87
1995,8,23,30.14,20.57,0.46
1995,8,24,30.44,20.51,0.5
1995,8,25,30.55,20.81,0.75
1995,8,26,30.15,20.75,1.65
1995,8,27,30.23,20.87,2.42
1995,8,28,30.91,20.63,0.75
1995,8,29,29.96,21.12,1.29
1995,8,30,29.93,21.12,3.69
1995,8,31,30.25,21.06,5.34
1995,9,1,28.9,21.42,2.09
1995,9,2,29.03,21.61,3.65
1995,9,3,28.28,21.48,3.88
1995,9,4,28.97,19.96,4.85
1995,9,5,27.39,20.14,8.15
1995,9,6,27.76,19.65,12.28
1995,9,7,28.14,20.02,4.99
1995,9,8,28.95,19.47,0.86
1995,9,9,29.87,18.13,0.06
1995,9,10,30.51,18.62,0.03
1995,9,11,28.55,19.29,0.41
1995,9,12,29.52,18.68,0.6
1995,9,13,30.37,18.68,0.03
1995,9,14,30.98,18.74,0.05
1995,9,15,31.93,18.8,0.03
1995,9,16,29.37,19.9,0.13
1995,9,17,27.77,20.26,2.23
1995,9,18,27.72,20.26,8.0
1995,9,19,28.9,20.08,3.97
1995,9,20,29.31,20.32,1.35
1995,9,21,29.43,19.96,0.7
1995,9,22,28.55,20.08,0.63
1995,9,23,29.76,19.47,7.93
1995,9,24,29.59,19.41,8.23
1995,9,25,28.3,19.71,3.86
1995,9,26,26.79,19.59,6.95
1995,9,27,26.04,19.53,8.8
1995,9,28,26.61,19.84,8.05
1995,9,29,26.94,19.35,28.38
1995,9,30,27.98,19.65,13.11
1995,10,1,28.37,19.59,0.53
1995,10,2,28.71,18.8,0.05
1995,10,3,29.06,18.01,0.0
1995,10,4,28.81,17.94,0.0
1995,10,5,29.14,17.52,0.06
1995,10,6,28.6,17.15,0.17
1995,10,7,28.32,17.21,0.15
1995,10,8,26.88,16.91,0.31
1995,10,9,28.05,17.15,0.68
1995,10,10,29.05,17.15,0.7
1995,10,11,29.43,17.94,0.13
1995,10,12,29.99,17.27,0.17
1995,10,13,30.04,17.03,0.18
1995,10,14,29.19,14.53,0.01
1995,10,15,29.76,15.14,0.0
1995,10,16,29.48,17.58,0.04
1995,10,17,29.39,17.64,0.64
1995,10,18,28.99,17.03,3.18
1995,10,19,28.74,18.19,6.77
1995,10,20,27.71,16.48,1.56
1995,10,21,27.57,15.26,0.33
1995,10,22,28.98,15.44,1.4
1995,10,23,27.07,13.06,1.58
1995,10,24,25.16,10.19,0.02
1995,10,25,25.47,10.8,0.0
1995,10,26,25.58,10.56,0.0
1995,10,27,26.2,11.84,0.0
1995,10,28,26.66,11.84,0.0
1995,10,29,26.44,11.11,0.0
1995,10,30,26.08,10.99,0.0
1995,10,31,25.93,12.39,0.18
1995,11,1,26.46,12.63,0.09
1995,11,2,26.34,11.41,0.0
1995,11,3,23.83,7.69,0.0
1995,11,4,23.62,7.81,0.0
1995,11,5,25.21,9.7,0.0
1995,11,6,25.35,8.91,0.0
1995,11,7,26.61,11.54,0.0
1995,11,8,26.99,13.31,0.0
1995,11,9,25.85,16.42,2.38
1995,11,10,27.34,18.37,18.25
1995,11,11,26.7,16.66,9.51
1995,11,12,24.65,13.0,0.93
1995,11,13,24.66,12.63,0.23
1995,11,14,25.14,12.15,0.02
1995,11,15,25.8,12.27,0.0
1995,11,16,26.09,12.21,0.0
1995,11,17,26.1,13.43,0.01
1995,11,18,24.13,13.12,1.59
1995,11,19,22.84,11.29,0.62
1995,11,20,24.17,10.07,0.02
1995,11,21,22.11,7.63,0.01
1995,11,22,21.01,7.39,0.0
1995,11,23,22.42,9.95,0.0
1995,11,24,21.95,10.68,0.02
1995,11,25,22.04,10.8,0.52
1995,11,26,20.33,7.81,0.87
1995,11,27,18.81,5.8,0.03
1995,11,28,17.48,5.0,0.0
1995,11,29,18.18,5.98,0.0
1995,11,30,18.65,5.92,0.0
1995,12,1,18.94,6.53,0.0
1995,12,2,19.0,6.53,0.0
1995,12,3,17.11,4.82,0.0
1995,12,4,16.52,4.46,0.0
1995,12,5,16.78,4.82,0.0
1995,12,6,17.91,6.23,0.0
1995,12,7,19.87,8.61,0.0
1995,12,8,20.1,8.85,0.0
1995,12,9,20.25,8.24,0.0
1995,12,10,19.27,6.77,0.0
1995,12,11,19.24,6.65,0.0
1995,12,12,19.59,7.32,0.0
1995,12,13,19.48,6.96,0.0
1995,12,14,17.69,4.82,0.0
1995,12,15,18.01,5.25,0.0
1995,12,16,18.85,7.02,0.0
1995,12,17,18.48,6.41,0.0
1995,12,18,18.43,5.92,0.0
1995,12,19,17.85,5.25,0.0
1995,12,20,18.39,5.98,0.0
1995,12,21,19.33,7.2,0.0
1995,12,22,19.88,6.47,0.0
1995,12,23,21.19,7.57,0.0
1995,12,24,21.76,7.08,0.26
1995,12,25,21.04,7.57,0.79
1995,12,26,19.99,7.87,0.01
1995,12,27,19.17,7.2,1.09
1995,12,28,18.99,7.14,0.0
1995,12,29,19.12,7.32,0.0
1995,12,30,19.96,7.32,0.0
1995,12,31,19.9,7.32,0.0
1996,1,1,20.08,7.14,0.0
1996,1,2,20.3,6.96,0.0
1996,1,3,20.4,6.9,0.01
1996,1,4,18.84,8.06,0.1
1996,1,5,19.94,7.45,0.0
1996,1,6,19.15,6.16,0.13
1996,1,7,19.24,5.49,0.0
1996,1,8,19.11,5.37,0.0
1996,1,9,18.88,5.62,0.0
1996,1,10,18.27,4.21,0.0
1996,1,11,19.9,5.62,0.01
1996,1,12,19.69,5.86,0.02
1996,1,13,18.19,4.15,0.02
1996,1,14,18.74,4.7,0.0
1996,1,15,21.33,6.35,0.01
1996,1,16,22.56,9.7,0.92
1996,1,17,21.51,9.4,3.33
1996,1,18,19.04,6.65,0.06
1996,1,19,17.84,4.94,0.0
1996,1,20,16.74,4.27,0.0
1996,1,21,17.28,4.39,0.0
1996,1,22,17.01,4.39,0.0
1996,1,23,17.66,4.21,0.0
1996,1,24,19.01,4.94,0.0
1996,1,25,17.54,3.48,0.0
1996,1,26,18.17,4.15,0.0
1996,1,27,18.26,4.64,0.0
1996,1,28,18.02,3.78,0.0
1996,1,29,17.89,3.85,0.0
1996,1,30,17.09,3.05,0.0
1996,1,31,17.05,2.75,0.0
1996,2,1,18.15,3.6,0.14
1996,2,2,20.34,5.74,0.0
1996,2,3,20.65,3.91,0.0
1996,2,4,20.92,3.72,0.0
1996,2,5,21.01,3.6,0.0
1996,2,6,20.67,3.72,0.0
1996,2,7,21.48,3.85,0.0
1996,2,8,23.3,5.55,0.0
1996,2,9,24.09,6.1,0.0
1996,2,10,23.48,5.98,0.0
1996,2,11,23.12,7.26,0.23
1996,2,12,22.03,6.65,0.0
1996,2,13,21.72,5.98,0.5
1996,2,14,21.69,5.07,0.0
1996,2,15,22.48,4.64,0.0
1996,2,16,22.65,4.09,0.0
1996,2,17,22.19,3.6,0.0
1996,2,18,21.71,3.3,0.0
1996,2,19,22.45,3.6,0.0
1996,2,20,24.84,5.19,0.0
1996,2,21,27.03,7.63,0.04
1996,2,22,25.51,5.0,0.02
1996,2,23,25.91,4.58,0.04
1996,2,24,26.16,5.25,0.04
1996,2,25,27.2,7.32,0.24
1996,2,26,27.04,8.91,0.9
1996,2,27,26.4,9.89,5.42
1996,2,28,23.58,5.92,0.0
1996,2,29,23.75,5.07,0.0
1996,3,1,24.46,4.27,0.0
1996,3,2,24.36,5.19,0.0
1996,3,3,25.77,5.0,0.0
1996,3,4,26.44,5.43,0.0
1996,3,5,27.19,7.26,0.01
1996,3,6,27.52,6.84,0.0
1996,3,7,27.92,5.74,0.0
1996,3,8,27.86,5.98,0.0
1996,3,9,28.51,5.74,0.0
1996,3,10,28.72,5.49,0.03
1996,3,11,29.12,6.04,0.0
1996,3,12,29.87,6.1,0.0
1996,3,13,30.09,6.1,0.02
1996,3,14,30.38,6.53,0.15
1996,3,15,30.24,6.41,0.0
1996,3,16,30.62,6.53,0.0
1996,3,17,31.85,7.32,0.0
1996,3,18,32.74,7.08,0.0
1996,3,19,30.94,7.75,0.0
1996,3,20,32.24,8.24,0.0
1996,3,21,31.58,6.16,0.06
1996,3,22,33.48,7.26,0.0
1996,3,23,33.3,9.28,0.03
1996,3,24,30.52,4.94,0.43
1996,3,25,31.33,5.43,0.0
1996,3,26,32.69,8.18,0.0
1996,3,27,33.87,8.36,0.01
1996,3,28,32.37,9.46,1.19
1996,3,29,32.96,9.09,0.0
1996,3,30,33.95,11.17,0.03
1996,3,31,32.61,7.87,0.0
1996,4,1,29.75,2.5,0.01
1996,4,2,28.08,2.14,0.0
1996,4,3,29.08,2.62,0.0
1996,4,4,29.55,3.85,0.0
1996,4,5,30.8,4.76,0.0
1996,4,6,32.35,5.92,0.0
1996,4,7,33.62,8.24,0.0
1996,4,8,34.49,6.9,0.0
1996,4,9,33.61,3.97,0.0
1996,4,10,32.65,4.52,0.0
1996,4,11,33.36,3.78,0.0
1996,4,12,34.32,6.65,0.0
1996,4,13,33.68,4.03,0.03
1996,4,14,34.12,9.95,0.0
1996,4,15,34.83,8.0,0.0
1996,4,16,34.38,5.92,0.0
1996,4,17,36.48,7.75,0.0
1996,4,18,36.85,11.84,0.0
1996,4,19,37.81,11.96,0.27
1996,4,20,37.48,10.44,0.38
1996,4,21,36.83,6.47,0.0
1996,4,22,36.79,10.07,0.26
1996,4,23,36.9,13.24,0.27
1996,4,24,37.03,10.5,0.78
1996,4,25,33.65,14.16,4.51
1996,4,26,30.21,13.43,16.33
1996,4,27,31.51,13.85,1.64
1996,4,28,32.46,14.71,0.82
1996,4,29,33.62,15.56,0.64
1996,4,30,34.27,15.99,0.71
1996,5,1,35.61,15.14,0.55
1996,5,2,34.37,16.6,4.77
1996,5,3,34.53,16.6,5.27
1996,5,4,35.23,15.75,0.01
1996,5,5,35.64,14.47,0.03
1996,5,6,35.48,14.89,0.1
1996,5,7,35.62,14.53,0.01
1996,5,8,34.61,9.89,0.2
1996,5,9,34.66,8.85,1.11
1996,5,10,36.07,10.25,0.0
1996,5,11,37.05,14.47,0.01
1996,5,12,36.22,13.79,1.43
1996,5,13,36.66,10.86,0.31
1996,5,14,37.26,13.92,0.04
1996,5,15,38.57,13.98,0.01
1996,5,16,38.48,14.1,0.19
1996,5,17,38.19,12.94,0.22
1996,5,18,37.89,11.05,0.01
1996,5,19,38.03,11.47,0.79
1996,5,20,38.98,13.06,0.05
1996,5,21,39.05,13.92,0.29
1996,5,22,39.08,13.06,1.06
1996,5,23,39.91,12.88,0.16
1996,5,24,39.77,14.1,0.0
1996,5,25,40.54,15.01,0.54
1996,5,26,39.24,16.6,0.04
1996,5,27,38.63,10.86,0.28
1996,5,28,38.73,12.45,0.33
1996,5,29,39.48,16.66,0.23
1996,5,30,36.69,16.97,5.37
1996,5,31,35.73,16.05,1.16
1996,6,1,36.54,16.91,1.05
1996,6,2,37.59,15.87,0.27
1996,6,3,37.11,16.17,0.78
1996,6,4,35.55,17.46,1.71
1996,6,5,35.51,16.24,0.8
1996,6,6,35.55,16.72,2.09
1996,6,7,34.78,16.66,2.84
1996,6,8,35.71,16.05,0.92
1996,6,9,35.69,15.81,1.37
1996,6,10,37.34,15.26,0.31
1996,6,11,37.55,15.62,0.01
1996,6,12,37.32,15.93,0.2
1996,6,13,38.51,15.32,0.34
1996,6,14,39.12,14.65,0.19
1996,6,15,39.01,14.34,0.01
1996,6,16,39.18,15.2,0.05
1996,6,17,37.91,16.97,0.37
1996,6,18,36.47,18.01,0.03
1996,6,19,37.78,17.21,0.57
1996,6,20,32.62,19.17,1.02
1996,6,21,31.4,19.04,4.19
1996,6,22,32.37,18.86,4.27
1996,6,23,30.84,19.41,8.93
1996,6,24,31.92,18.68,3.01
1996,6,25,31.17,18.98,2.31
1996,6,26,30.0,20.57,13.04
1996,6,27,29.04,21.12,36.69
1996,6,28,30.43,20.39,20.76
1996,6,29,30.56,20.57,2.96
1996,6,30,28.83,20.87,2.1
1996,7,1,30.57,19.9,4.82
1996,7,2,31.49,19.9,3.71
1996,7,3,32.4,19.59,1.67
1996,7,4,32.22,19.71,0.91
1996,7,5,31.03,20.02,2.27
1996,7,6,30.37,19.78,2.68
1996,7,7,29.55,20.2,7.11
1996,7,8,31.69,19.78,1.41
1996,7,9,31.61,19.84,0.62
1996,7,10,30.4,20.45,1.11
1996,7,11,30.71,20.08,5.25
1996,7,12,29.27,20.51,9.07
1996,7,13,30.24,19.17,2.53
1996,7,14,29.41,20.08,2.39
1996,7,15,29.32,20.2,4.14
1996,7,16,29.26,20.87,5.03
1996,7,17,29.4,19.71,4.6
1996,7,18,29.42,20.26,3.67
1996,7,19,30.44,20.32,2.96
1996,7,20,29.6,21.12,3.65
1996,7,21,29.83,21.3,1.64
1996,7,22,30.26,21.24,0.47
1996,7,23,30.24,20.57,1.0
1996,7,24,31.97,20.57,1.5
1996,7,25,32.39,20.81,1.56
